codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_tipo,ocorrencia_tipo_categoria,ocorrencia_tipo_icao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_horario,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_dia_extracao,ocorrencia_datahora,ocorrencia_datahora
201001042791325,ACIDENTE,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,LALT,-13.1067,-55.9931,LUCAS DO RIO VERDE,MT,BRASIL,****,2010-01-04,16:30:00,NULL,ATIVA,A-539/CENIPA/2018,NÃO,NULL,0,1,NÃO,2019-01-30,2010/01/04 16:30,2010/01/04 16:30
201005081565979,ACIDENTE,OUTROS,OUTROS,OTHR,-13.0705,-55.9218,LUCAS DO RIO VERDE,MT,BRASIL,****,2010-05-08,18:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/05/08 18:30,2010/05/08 18:30
201002192207843,INCIDENTE GRAVE,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-7.5163,-39.7227,EXU,PE,BRASIL,****,2010-02-19,10:20:00,NULL,ATIVA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2010/02/19 10:20,2010/02/19 10:20
201009306769919,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-5.6178,-47.5697,IMPERATRIZ,MA,BRASIL,****,2010-09-30,11:37:00,NULL,FINALIZADA,A-040/CENIPA/2011,SIM,2011-07-21,2,1,NÃO,2019-01-30,2010/09/30 11:37,2010/09/30 11:37
201011075122843,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-5.5265,-47.4798,IMPERATRIZ,MA,BRASIL,SBIZ,2010-11-07,19:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/11/07 19:30,2010/11/07 19:30
201010312236599,ACIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-1.3333,-56.4394,ORIXIMINÁ,PA,BRASIL,****,2010-10-31,16:35:00,NULL,FINALIZADA,A-043/CENIPA/2013,SIM,2013-08-26,2,1,NÃO,2019-01-30,2010/10/31 16:35,2010/10/31 16:35
201012306774634,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-20.3202,-40.3222,VITÓRIA,ES,BRASIL,****,2010-12-30,18:10:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/12/30 18:10,2010/12/30 18:10
201011059980643,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-20.3202,-40.3222,VITÓRIA,ES,BRASIL,SBVT,2010-11-05,09:06:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/11/05 09:06,2010/11/05 09:06
201002076441405,INCIDENTE,OUTROS,OUTROS,OTHR,-20.3202,-40.3222,VITÓRIA,ES,BRASIL,SBVT,2010-02-07,02:09:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/02/07 02:09,2010/02/07 02:09
201009201754386,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-20.3202,-40.3222,VITÓRIA,ES,BRASIL,****,2010-09-20,14:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/09/20 14:30,2010/09/20 14:30
201001318033555,INCIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-13.4876,-39.0433,CAIRU,BA,BRASIL,SNCL,2010-01-31,19:47:00,NULL,FINALIZADA,***,NÃO,NULL,4,1,NÃO,2019-01-30,2010/01/31 19:47,2010/01/31 19:47
201010055312251,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-27.5878,-48.5476,FLORIANÓPOLIS,SC,BRASIL,SBFL,2010-10-05,19:30:00,NULL,FINALIZADA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2010/10/05 19:30,2010/10/05 19:30
201004045359273,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-27.5878,-48.5476,FLORIANÓPOLIS,SC,BRASIL,****,2010-04-04,17:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/04/04 17:00,2010/04/04 17:00
201004178861064,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-27.5878,-48.5476,FLORIANÓPOLIS,SC,BRASIL,SBFL,2010-04-17,23:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/04/17 23:30,2010/04/17 23:30
201001278778743,INCIDENTE,F.O.D.,OUTROS,OTHR,-27.5878,-48.5476,FLORIANÓPOLIS,SC,BRASIL,SBFL,2010-01-27,16:15:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/01/27 16:15,2010/01/27 16:15
201009188957033,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-27.5878,-48.5476,FLORIANÓPOLIS,SC,BRASIL,SBFL,2010-09-18,18:40:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/09/18 18:40,2010/09/18 18:40
201009094599216,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-27.5878,-48.5476,FLORIANÓPOLIS,SC,BRASIL,SBFL,2010-09-09,03:26:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/09/09 03:26,2010/09/09 03:26
201003284529368,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-14.5389,-60.2778,VILA BELA DA SANTÍSSIMA TRINDADE,MT,BRASIL,****,2010-03-28,15:10:00,NULL,FINALIZADA,A-538/CENIPA/2018,NÃO,NULL,0,1,NÃO,2019-01-30,2010/03/28 15:10,2010/03/28 15:10
201005221671945,INCIDENTE,OUTROS,OUTROS,OTHR,-6.0727,-49.9008,PARAUAPEBAS,PA,BRASIL,SBCJ,2010-05-22,19:02:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/05/22 19:02,2010/05/22 19:02
201005085456240,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-12.7425,-38.1517,CAMAÇARI,BA,BRASIL,****,2010-05-08,15:05:00,NULL,FINALIZADA,IG-582/CENIPA/2016,SIM,2016-12-01,5,1,NÃO,2019-01-30,2010/05/08 15:05,2010/05/08 15:05
201010075114968,INCIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,OUTROS,OTHR,-22.3251,-49.0830,BAURU,SP,BRASIL,SBBU,2010-10-07,20:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/10/07 20:00,2010/10/07 20:00
201008028502318,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.3251,-49.0830,BAURU,SP,BRASIL,SBAE,2010-08-02,11:04:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/02 11:04,2010/08/02 11:04
201010054646166,INCIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-20.9498,-48.4774,BEBEDOURO,SP,BRASIL,****,2010-10-05,16:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/10/05 16:00,2010/10/05 16:00
201004121481843,ACIDENTE,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-7.9592,-53.2669,REDENÇÃO,PA,BRASIL,****,2010-04-12,19:30:00,NULL,FINALIZADA,A-069/CENIPA/2011,SIM,2011-08-29,1,1,NÃO,2019-01-30,2010/04/12 19:30,2010/04/12 19:30
201003093754607,ACIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-19.9092,-43.9892,BELO HORIZONTE,MG,BRASIL,SBPR,2010-03-09,17:45:00,NULL,FINALIZADA,A-557/CENIPA/2015,SIM,2016-04-07,1,1,SIM,2019-01-30,2010/03/09 17:45,2010/03/09 17:45
201004213927451,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-19.9375,-43.9265,BELO HORIZONTE,MG,BRASIL,****,2010-04-21,14:44:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/04/21 14:44,2010/04/21 14:44
201009039454247,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-19.9375,-43.9265,BELO HORIZONTE,MG,BRASIL,SBBH,2010-09-03,22:45:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/09/03 22:45,2010/09/03 22:45
201009218862381,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-19.9375,-43.9265,BELO HORIZONTE,MG,BRASIL,****,2010-09-21,13:50:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/09/21 13:50,2010/09/21 13:50
201003126035233,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-19.9375,-43.9265,BELO HORIZONTE,MG,BRASIL,****,2010-03-12,18:10:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/03/12 18:10,2010/03/12 18:10
201002264597949,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-19.9603,-43.9094,BELO HORIZONTE,MG,BRASIL,****,2010-02-26,11:19:00,NULL,FINALIZADA,A-032/CENIPA/2013,SIM,2013-12-30,1,1,NÃO,2019-01-30,2010/02/26 11:19,2010/02/26 11:19
201010146980735,INCIDENTE,FALHA DO MOTOR NO SOLO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-19.9375,-43.9265,BELO HORIZONTE,MG,BRASIL,SBBH,2010-10-14,13:07:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/10/14 13:07,2010/10/14 13:07
201009015284795,INCIDENTE,AERONAVE ATINGIDA POR OBJETO,OUTROS,OTHR,-19.9375,-43.9265,BELO HORIZONTE,MG,BRASIL,SBBH,2010-09-01,18:35:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/09/01 18:35,2010/09/01 18:35
201008121469602,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-19.9375,-43.9265,BELO HORIZONTE,MG,BRASIL,****,2010-08-12,19:59:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/12 19:59,2010/08/12 19:59
201012208485966,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-19.9092,-43.9892,BELO HORIZONTE,MG,BRASIL,SBPR,2010-12-20,22:30:00,NULL,FINALIZADA,ENCERRADA NO RAI,NÃO,NULL,0,1,SIM,2019-01-30,2010/12/20 22:30,2010/12/20 22:30
201005067554297,INCIDENTE,SOPRO DE REATOR,OUTROS,OTHR,-19.9375,-43.9265,BELO HORIZONTE,MG,BRASIL,SBBH,2010-05-06,18:48:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/05/06 18:48,2010/05/06 18:48
201009294868032,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-19.9375,-43.9265,BELO HORIZONTE,MG,BRASIL,SBPR,2010-09-29,15:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/09/29 15:30,2010/09/29 15:30
201012202690593,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-19.9375,-43.9265,BELO HORIZONTE,MG,BRASIL,SBBH,2010-12-20,20:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/12/20 20:00,2010/12/20 20:00
201004308981826,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-19.9375,-43.9265,BELO HORIZONTE,MG,BRASIL,SBBH,2010-04-30,09:55:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/04/30 09:55,2010/04/30 09:55
201002059026128,INCIDENTE,VAZAMENTO DE COMBUSTÍVEL,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-19.9375,-43.9265,BELO HORIZONTE,MG,BRASIL,****,2010-02-05,12:55:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/02/05 12:55,2010/02/05 12:55
201006196620389,INCIDENTE,VAZAMENTO DE COMBUSTÍVEL,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-19.9375,-43.9265,BELO HORIZONTE,MG,BRASIL,****,2010-06-19,13:06:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/06/19 13:06,2010/06/19 13:06
201012034234819,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-19.9375,-43.9265,BELO HORIZONTE,MG,BRASIL,SBBH,2010-12-03,01:20:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/12/03 01:20,2010/12/03 01:20
201006151078275,INCIDENTE GRAVE,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-14.6908,-52.3492,NOVA XAVANTINA,MT,BRASIL,SWXV,2010-06-15,20:45:00,NULL,ATIVA,IG-530/CENIPA/2018,NÃO,NULL,0,1,NÃO,2019-01-30,2010/06/15 20:45,2010/06/15 20:45
201007244263735,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-3.0953,-45.0281,MATINHA,MA,BRASIL,****,2010-07-24,17:00:00,NULL,FINALIZADA,A-075/CENIPA/2011,SIM,2011-08-29,1,1,NÃO,2019-01-30,2010/07/24 17:00,2010/07/24 17:00
201001235077117,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-15.2403,-59.3542,PONTES E LACERDA,MT,BRASIL,****,2010-01-23,13:00:00,NULL,FINALIZADA,A-010/CENIPA/2011,SIM,2011-05-18,2,1,NÃO,2019-01-30,2010/01/23 13:00,2010/01/23 13:00
201012085384348,INCIDENTE GRAVE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-30.0503,-56.4436,ELDORADO DO SUL,RS,BRASIL,SIXE,2010-12-08,15:40:00,NULL,FINALIZADA,IG-521/CENIPA/2015,SIM,2015-06-06,0,1,NÃO,2019-01-30,2010/12/08 15:40,2010/12/08 15:40
200811051766897,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-30.1011,-51.4467,ELDORADO DO SUL,RS,BRASIL,****,2008-11-05,12:15:00,NULL,FINALIZADA,A-015/CENIPA/2010,SIM,2010-04-06,3,1,NÃO,2019-01-30,2008/11/05 12:15,2008/11/05 12:15
201005274954737,ACIDENTE,OUTROS,OUTROS,OTHR,-22.1339,-48.5205,BOCAINA,SP,BRASIL,****,2010-05-27,12:00:00,NULL,ATIVA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2010/05/27 12:00,2010/05/27 12:00
201008067561057,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-2.5517,-54.7000,SANTARÉM,PA,BRASIL,****,2010-08-06,20:20:00,NULL,FINALIZADA,A-076/CENIPA/2011,SIM,2011-08-29,2,1,NÃO,2019-01-30,2010/08/06 20:20,2010/08/06 20:20
201009115374165,INCIDENTE,COLISÃO COM AERONAVE NO SOLO,COLISÃO NO SOLO,GCOL,-2.4362,-54.7186,SANTARÉM,PA,BRASIL,SBSN,2010-09-11,16:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/09/11 16:30,2010/09/11 16:30
201008023859851,INCIDENTE,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-25.4330,-49.2718,CURITIBA,PR,BRASIL,****,2010-08-02,01:40:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/02 01:40,2010/08/02 01:40
201001239124746,INCIDENTE GRAVE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-25.4033,-49.2336,CURITIBA,PR,BRASIL,SBBI,2010-01-23,16:36:00,NULL,FINALIZADA,IG-029/CENIPA/2011,SIM,2011-07-21,2,1,SIM,2019-01-30,2010/01/23 16:36,2010/01/23 16:36
201009154964108,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-25.4033,-49.2336,CURITIBA,PR,BRASIL,****,2010-09-15,20:30:00,NULL,FINALIZADA,IG-522/CENIPA/2010,SIM,2017-11-30,0,1,NÃO,2019-01-30,2010/09/15 20:30,2010/09/15 20:30
201010304400948,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-25.4330,-49.2718,CURITIBA,PR,BRASIL,SBCT,2010-10-30,10:25:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/10/30 10:25,2010/10/30 10:25
201002225361006,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-25.4330,-49.2718,CURITIBA,PR,BRASIL,SBBI,2010-02-22,16:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/02/22 16:00,2010/02/22 16:00
201005045848398,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-25.4330,-49.2718,CURITIBA,PR,BRASIL,SBBI,2010-05-04,13:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/05/04 13:00,2010/05/04 13:00
201008287804600,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-25.4330,-49.2718,CURITIBA,PR,BRASIL,****,2010-08-28,19:55:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/28 19:55,2010/08/28 19:55
201002165132100,INCIDENTE GRAVE,PROBLEMAS FISIOLÓGICOS,MÉDICO,MED,-25.5311,-49.1756,CURITIBA,PR,BRASIL,SBCT,2010-02-16,16:25:00,NULL,FINALIZADA,IG-170/CENIPA/2013,SIM,2013-12-12,2,1,NÃO,2019-01-30,2010/02/16 16:25,2010/02/16 16:25
201002269610827,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-25.4330,-49.2718,CURITIBA,PR,BRASIL,****,2010-02-26,22:32:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/02/26 22:32,2010/02/26 22:32
201011084759398,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-21.7073,-57.8885,PORTO MURTINHO,MS,BRASIL,****,2010-11-08,18:25:00,NULL,ATIVA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2010/11/08 18:25,2010/11/08 18:25
201007243412590,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-23.2981,-47.6919,BOITUVA,SP,BRASIL,SDOI,2010-07-24,18:00:00,NULL,FINALIZADA,A-516/CENIPA/2015,SIM,2015-06-06,1,1,SIM,2019-01-30,2010/07/24 18:00,2010/07/24 18:00
200809148552091,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-27.6672,-52.2556,ERECHIM,RS,BRASIL,SSER,2008-09-14,20:30:00,NULL,FINALIZADA,A-022/CENIPA/2010,SIM,2010-04-28,7,1,NÃO,2019-01-30,2008/09/14 20:30,2008/09/14 20:30
200803234579474,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-15.3417,-54.6283,PRIMAVERA DO LESTE,MT,BRASIL,****,2008-03-23,20:30:00,NULL,FINALIZADA,A-076/CENIPA/2010,SIM,2010-09-24,2,1,NÃO,2019-01-30,2008/03/23 20:30,2008/03/23 20:30
201001119809839,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-15.5589,-54.3047,PRIMAVERA DO LESTE,MT,BRASIL,****,2010-01-11,17:00:00,NULL,FINALIZADA,A-016/CENIPA/2011,SIM,2011-06-30,2,1,NÃO,2019-01-30,2010/01/11 17:00,2010/01/11 17:00
201008035205424,ACIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-6.5667,-53.3958,SÃO FÉLIX DO XINGU,PA,BRASIL,****,2010-08-03,16:20:00,NULL,FINALIZADA,A-055/CENIPA/2011 ,SIM,2011-08-01,8,1,NÃO,2019-01-30,2010/08/03 16:20,2010/08/03 16:20
201006122586374,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-6.6425,-51.9938,SÃO FÉLIX DO XINGU,PA,BRASIL,SNFX,2010-06-12,23:30:00,NULL,FINALIZADA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2010/06/12 23:30,2010/06/12 23:30
201009151390750,ACIDENTE,VOO CONTROLADO CONTRA O TERRENO,VOO CONTROLADO CONTRA O TERRENO,CFIT,-6.6081,-52.8194,SÃO FÉLIX DO XINGU,PA,BRASIL,****,2010-09-15,21:50:00,NULL,FINALIZADA,A-049/CENIPA/2012,NÃO,2012-07-02,2,1,NÃO,2019-01-30,2010/09/15 21:50,2010/09/15 21:50
201011052255725,ACIDENTE,OUTROS,OUTROS,OTHR,-6.6425,-51.9938,SÃO FÉLIX DO XINGU,PA,BRASIL,****,2010-11-05,13:00:00,NULL,ATIVA,A-590/CENIPA/2018,NÃO,NULL,0,1,NÃO,2019-01-30,2010/11/05 13:00,2010/11/05 13:00
201007104008733,ACIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-2.5236,-44.1242,PAÇO DO LUMIAR,MA,BRASIL,****,2010-07-10,13:39:00,NULL,FINALIZADA,A-074/CENIPA/2011,SIM,2011-08-29,4,1,NÃO,2019-01-30,2010/07/10 13:39,2010/07/10 13:39
200904037528719,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-7.1494,-34.8734,JOÃO PESSOA,PB,BRASIL,SBJP,2009-04-03,11:10:00,NULL,FINALIZADA,I-059/CENIPA/2010,SIM,2010-07-15,3,1,NÃO,2019-01-30,2009/04/03 11:10,2009/04/03 11:10
201010138035931,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-7.1494,-34.8734,JOÃO PESSOA,PB,BRASIL,SBJP,2010-10-13,14:55:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/10/13 14:55,2010/10/13 14:55
201009051279793,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-7.1494,-34.8734,JOÃO PESSOA,PB,BRASIL,SBJP,2010-09-05,08:10:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/09/05 08:10,2010/09/05 08:10
201001194369239,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-20.2961,-52.7244,FAROL,PR,BRASIL,****,2010-01-19,18:30:00,NULL,FINALIZADA,A-095/CENIPA/2010,SIM,2010-12-06,4,1,NÃO,2019-01-30,2010/01/19 18:30,2010/01/19 18:30
201009281939575,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-16.4702,-54.6336,RONDONÓPOLIS,MT,BRASIL,****,2010-09-28,10:15:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/09/28 10:15,2010/09/28 10:15
201007057010358,INCIDENTE GRAVE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.5853,-54.7242,RONDONÓPOLIS,MT,BRASIL,****,2010-07-05,22:00:00,NULL,ATIVA,IG-528/CENIPA/2018,NÃO,NULL,0,1,NÃO,2019-01-30,2010/07/05 22:00,2010/07/05 22:00
201009292131890,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.4702,-54.6336,RONDONÓPOLIS,MT,BRASIL,****,2010-09-29,11:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/09/29 11:30,2010/09/29 11:30
201007141305448,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-16.4702,-54.6336,RONDONÓPOLIS,MT,BRASIL,SWRD,2010-07-14,21:35:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/07/14 21:35,2010/07/14 21:35
201011158309977,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-22.9792,-46.5375,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2010-11-15,17:30:00,NULL,FINALIZADA,A-002/CENIPA/2013,SIM,2013-07-18,9,1,NÃO,2019-01-30,2010/11/15 17:30,2010/11/15 17:30
